PERMNO,date,TICKER,COMNAM,PRIMEXCH,DIVAMT,PRC,VOL,BID,ASK,OPENPRC,NUMTRD,vwretd,ewretd,sprtrn
10107,2018/05/23,MSFT,MICROSOFT CORP,Q,,98.66000,21238122,98.71000,98.72000,96.71000,131486,0.002303,0.000427,0.003248
10107,2018/05/24,MSFT,MICROSOFT CORP,Q,,98.31000,26625132,98.31000,98.32000,98.72500,146594,-0.001827,-0.000851,-0.002023
10107,2018/05/25,MSFT,MICROSOFT CORP,Q,,98.36000,18348063,98.37000,98.38000,98.30000,120420,-0.002212,-0.000920,-0.002357
10107,2018/05/29,MSFT,MICROSOFT CORP,Q,,98.01000,28616582,98.00000,98.01000,97.84000,193975,-0.009941,-0.004954,-0.011564
10107,2018/05/30,MSFT,MICROSOFT CORP,Q,,98.95000,22128347,98.91000,98.93000,98.31000,146218,0.013100,0.009990,0.012696
10107,2018/05/31,MSFT,MICROSOFT CORP,Q,,98.84000,34122029,98.86000,98.87000,99.29000,181023,-0.006497,-0.003039,-0.006880
10107,2018/06/01,MSFT,MICROSOFT CORP,Q,,100.79000,28632024,100.76000,100.77000,99.28000,183186,0.009642,0.006294,0.010849
10107,2018/06/04,MSFT,MICROSOFT CORP,Q,,101.67000,27252679,101.66000,101.67000,101.26000,170567,0.004530,0.001581,0.004480
10107,2018/06/05,MSFT,MICROSOFT CORP,Q,,102.19000,23476976,102.19000,102.20000,102.00000,151461,0.001471,0.004430,0.000703
10107,2018/06/06,MSFT,MICROSOFT CORP,Q,,102.49000,21099615,102.56000,102.57000,102.48000,132236,0.007970,0.004383,0.008567
10107,2018/06/07,MSFT,MICROSOFT CORP,Q,,100.88000,28214662,100.92000,100.94000,102.65000,184175,-0.001119,-0.001081,-0.000714
10107,2018/06/08,MSFT,MICROSOFT CORP,Q,,101.63000,22120214,101.63000,101.64000,101.09200,143445,0.002982,0.001648,0.003126
10107,2018/06/11,MSFT,MICROSOFT CORP,Q,,101.05000,23513310,101.07000,101.08000,101.37000,129157,0.001516,0.003283,0.001069
10107,2018/06/12,MSFT,MICROSOFT CORP,Q,,101.31000,18276878,101.30000,101.31000,101.10000,128023,0.001943,0.001682,0.001743
10107,2018/06/13,MSFT,MICROSOFT CORP,Q,,100.85000,29465414,100.89000,100.90000,101.72000,192793,-0.003610,-0.002704,-0.004026
10107,2018/06/14,MSFT,MICROSOFT CORP,Q,,101.42000,25672911,101.42000,101.43000,101.65000,165121,0.002643,0.001898,0.002472
10107,2018/06/15,MSFT,MICROSOFT CORP,Q,,100.13000,65718857,100.21000,100.23000,101.51000,206941,-0.001635,-0.001515,-0.001017
10107,2018/06/18,MSFT,MICROSOFT CORP,Q,,100.86000,23530502,100.88000,100.89000,100.01000,161124,-0.000745,0.001288,-0.002126
10107,2018/06/19,MSFT,MICROSOFT CORP,Q,,100.86000,28624130,100.88000,100.89000,99.65000,171791,-0.004081,-0.002748,-0.004023
10107,2018/06/20,MSFT,MICROSOFT CORP,Q,,101.87000,26150110,101.94000,101.95000,101.37000,173871,0.002728,0.005566,0.001712
10107,2018/06/21,MSFT,MICROSOFT CORP,Q,,101.14000,23174948,101.14000,101.15000,102.07500,156995,-0.006895,-0.008066,-0.006345
10107,2018/06/22,MSFT,MICROSOFT CORP,Q,,100.41000,38886026,100.28000,100.30000,100.41000,168894,0.002271,0.004073,0.001862
10107,2018/06/25,MSFT,MICROSOFT CORP,Q,,98.39000,35396806,98.38000,98.39000,100.00000,281931,-0.014412,-0.012068,-0.013725
10107,2018/06/26,MSFT,MICROSOFT CORP,Q,,99.08000,26821347,99.07000,99.09000,98.82000,170072,0.002924,0.004469,0.002205
10107,2018/06/27,MSFT,MICROSOFT CORP,Q,,97.54000,31279739,97.54000,97.55000,99.58000,205315,-0.009741,-0.010970,-0.008604
10107,2018/06/28,MSFT,MICROSOFT CORP,Q,,98.63000,26583266,98.63000,98.64000,97.38000,190159,0.005629,0.001459,0.006179
10107,2018/06/29,MSFT,MICROSOFT CORP,Q,,98.61000,27916861,98.61000,98.62000,98.93000,159118,0.001585,0.002637,0.000758
14542,2014/04/03,GOOG,GOOGLE INC,Q,,569.73999,5088230,569.46997,569.73999,569.84998,67036,-0.003093,-0.006998,-0.001126
14542,2014/04/04,GOOG,GOOGLE INC,Q,,543.14001,6377958,543.14001,543.53003,574.65002,83271,-0.012576,-0.012466,-0.012537
14542,2014/04/07,GOOG,GOOGLE INC,Q,,538.15002,4389669,538.15002,538.46997,540.73999,60169,-0.011634,-0.011536,-0.010750
14542,2014/04/08,GOOG,GOOGLE INC,Q,,554.90002,3152419,554.79999,554.91998,542.59998,45392,0.005379,0.006044,0.003751
14542,2014/04/09,GOOG,GOOGLE INC,Q,,564.14001,3324742,564.03998,564.27002,559.62000,43319,0.011296,0.010445,0.010918
14542,2014/04/10,GOOG,GOOGLE INC,Q,,540.95001,4034743,540.90002,541.02002,565.00000,53784,-0.020772,-0.017922,-0.020885
14542,2014/04/11,GOOG,GOOGLE INC,Q,,530.59998,3918110,530.59998,530.62000,532.54999,52142,-0.009774,-0.009547,-0.009487
14542,2014/04/14,GOOG,GOOGLE INC,Q,,532.52002,2568320,532.33002,532.54999,538.25000,35284,0.006507,0.000249,0.008217
14542,2014/04/15,GOOG,GOOGLE INC,Q,,536.44000,3847453,536.26001,536.65997,536.82001,50835,0.005173,-0.001758,0.006757
14542,2014/04/16,GOOG,GOOGLE INC,Q,,556.53998,4879889,556.15997,556.58002,543.00000,62674,0.010634,0.009288,0.010488
14542,2014/04/17,GOOG,GOOGLE INC,Q,,536.09998,6795393,536.09998,536.10999,548.81000,82428,0.002271,0.004201,0.001364
14542,2014/04/21,GOOG,GOOGLE INC,Q,,528.62000,2561214,528.35999,528.62000,536.09998,33403,0.003487,0.004051,0.003775
14542,2014/04/22,GOOG,GOOGLE INC,Q,,534.81000,2359429,534.78003,534.81000,528.64001,29054,0.005565,0.008348,0.004092
14542,2014/04/23,GOOG,GOOGLE INC,Q,,526.94000,2051066,526.78003,526.95001,533.78998,28128,-0.002775,-0.003873,-0.002213
14542,2014/04/24,GOOG,GOOGLE INC,Q,,525.15997,1881965,524.94000,525.15997,530.07001,26144,0.000722,-0.001431,0.001717
14542,2014/04/25,GOOG,GOOGLE INC,Q,,516.17999,2097304,516.17999,516.19000,522.51001,31915,-0.009463,-0.012122,-0.008096
14542,2014/04/28,GOOG,GOOGLE INC,Q,,517.15002,3326429,517.15002,517.23999,517.17999,48147,0.001089,-0.004227,0.003236
14542,2014/04/29,GOOG,GOOGLE INC,Q,,527.70001,2692489,527.70001,527.76001,516.90002,35151,0.005626,0.002765,0.004761
14542,2014/04/30,GOOG,GOOGLE INC,Q,,526.65997,1746904,526.66998,527.00000,527.59998,23100,0.003404,0.002607,0.002992
14542,2014/05/01,GOOG,GOOGLE INC,Q,,531.34998,1900432,531.02002,531.32001,527.10999,26410,0.000755,0.000715,-0.000143
14542,2014/05/02,GOOG,GOOGLE INC,Q,,527.92999,1685042,527.84003,527.91998,533.76001,23637,-0.000264,0.000884,-0.001348
14542,2014/05/05,GOOG,GOOGLE INC,Q,,527.81000,1021408,527.64001,527.81000,524.82001,15287,0.001306,-0.000247,0.001871
14542,2014/05/06,GOOG,GOOGLE INC,Q,,515.14001,1684381,515.14001,515.15997,525.22998,23041,-0.008722,-0.009108,-0.008988
14542,2014/05/07,GOOG,GOOGLE INC,Q,,509.95999,3216077,509.81000,510.09000,515.78998,41095,0.004398,-0.002716,0.005616
14542,2014/05/08,GOOG,GOOGLE INC,Q,,511.00000,2016131,510.98001,511.10999,508.45999,26941,-0.002680,-0.007151,-0.001374
14542,2014/05/09,GOOG,GOOGLE INC,Q,,518.72998,2432783,518.72998,519.04999,510.75000,31218,0.001574,0.003307,0.001519
14542,2014/05/12,GOOG,GOOGLE INC,Q,,529.91998,1908426,529.84998,530.09003,523.51001,24849,0.011161,0.014883,0.009673
14542,2014/05/13,GOOG,GOOGLE INC,Q,,533.09003,1648907,532.84003,533.09003,530.89001,21553,-0.000662,-0.003102,0.000422
14542,2014/05/14,GOOG,GOOGLE INC,Q,,526.65002,1191863,526.65002,526.75000,533.00000,16653,-0.004721,-0.006852,-0.004701
14542,2014/05/15,GOOG,GOOGLE INC,Q,,519.97998,1717341,519.94000,520.06000,525.70001,23742,-0.008358,-0.006830,-0.009362
14542,2014/05/16,GOOG,GOOGLE INC,Q,,520.63000,1481688,520.63000,520.64001,521.39001,19082,0.003409,0.003325,0.003747
14542,2014/05/19,GOOG,GOOGLE INC,Q,,528.85999,1276362,528.75000,528.88000,519.70001,16675,0.004289,0.005823,0.003845
14542,2014/05/20,GOOG,GOOGLE INC,Q,,529.77002,1780113,529.66998,529.77002,529.73999,22921,-0.006934,-0.007937,-0.006498
14542,2014/05/21,GOOG,GOOGLE INC,Q,,538.94000,1193389,538.79999,538.95001,532.90002,17614,0.007409,0.004290,0.008116
14542,2014/05/22,GOOG,GOOGLE INC,Q,,545.06000,1611837,544.92999,545.06000,541.13000,21448,0.003479,0.005598,0.002362
14542,2014/05/23,GOOG,GOOGLE INC,Q,,552.70001,1929632,552.66998,552.79999,547.26001,24894,0.004762,0.006622,0.004248
14542,2014/05/27,GOOG,GOOGLE INC,Q,,565.95001,2100300,565.92999,565.95001,556.00000,28124,0.005887,0.007250,0.005988
14542,2014/05/28,GOOG,GOOGLE INC,Q,,561.67999,1647717,561.50000,561.67999,564.57001,21921,-0.001312,-0.000426,-0.001114
14542,2014/05/29,GOOG,GOOGLE INC,Q,,560.08002,1350657,559.98999,560.00000,563.34998,20337,0.004895,0.003798,0.005367
14542,2014/05/30,GOOG,GOOGLE INC,Q,,559.89001,1766794,560.92999,560.97998,560.79999,20151,0.000650,-0.002478,0.001844
14542,2014/06/02,GOOG,GOOGLE INC,Q,,553.92999,1435279,553.66998,554.00000,560.70001,21160,0.000707,-0.002722,0.000728
14542,2014/06/03,GOOG,GOOGLE INC,Q,,544.94000,1861921,544.83002,545.00000,550.98999,23484,-0.000375,-0.002286,-0.000379
14542,2014/06/04,GOOG,GOOGLE INC,Q,,544.65997,1812084,544.47998,544.62000,541.50000,24217,0.002550,0.002550,0.001892
14542,2014/06/05,GOOG,GOOGLE INC,Q,,553.90002,1684886,553.90002,553.91998,546.40002,22841,0.007264,0.011053,0.006525
14542,2014/06/06,GOOG,GOOGLE INC,Q,,556.33002,1732592,556.32001,556.33002,558.06000,20808,0.005109,0.007430,0.004628
14542,2014/06/09,GOOG,GOOGLE INC,Q,,562.12000,1463676,561.95001,562.06000,557.15002,20902,0.001868,0.005748,0.000939
14542,2014/06/10,GOOG,GOOGLE INC,Q,,560.54999,1349444,560.48999,560.60999,560.51001,17859,-0.000364,0.000606,-0.000246
14542,2014/06/11,GOOG,GOOGLE INC,Q,,558.84003,1097380,558.53003,558.78998,558.00000,15787,-0.003073,-0.001367,-0.003537
14542,2014/06/12,GOOG,GOOGLE INC,Q,,551.34998,1457104,551.34998,551.42999,557.29999,20126,-0.005684,-0.002297,-0.007089
14542,2014/06/13,GOOG,GOOGLE INC,Q,,551.76001,1217188,551.75000,551.76001,552.26001,17827,0.003063,0.001781,0.003135
14542,2014/06/16,GOOG,GOOGLE INC,Q,,544.28003,1710246,544.28003,544.37000,549.26001,24177,0.001410,0.002006,0.000837
14542,2014/06/17,GOOG,GOOGLE INC,Q,,543.01001,1445778,543.00000,543.28998,544.20001,20736,0.002942,0.004991,0.002173
14542,2014/06/18,GOOG,GOOGLE INC,Q,,553.37000,1737343,553.00000,553.37000,544.85999,24287,0.006974,0.005413,0.007719
14542,2014/06/19,GOOG,GOOGLE INC,Q,,554.90002,2451341,554.29999,554.95001,554.23999,28784,0.001687,0.002033,0.001277
14542,2014/06/20,GOOG,GOOGLE INC,Q,,556.35999,4496962,556.83002,557.58002,556.84998,24013,0.002068,0.001486,0.001730
14542,2014/06/23,GOOG,GOOGLE INC,Q,,564.95001,1534659,564.82001,564.95001,555.15002,20478,0.000131,-0.000423,-0.000132
14542,2014/06/24,GOOG,GOOGLE INC,Q,,564.62000,2204417,564.40002,564.62000,565.19000,31048,-0.006978,-0.006623,-0.006435
14542,2014/06/25,GOOG,GOOGLE INC,Q,,578.65002,1964447,578.34003,578.64001,565.26001,27346,0.005115,0.004375,0.004897
14542,2014/06/26,GOOG,GOOGLE INC,Q,,576.00000,1737210,576.00000,576.16998,581.00000,22510,-0.000553,0.000407,-0.001179
14542,2014/06/27,GOOG,GOOGLE INC,Q,,577.23999,2287903,576.62000,576.63000,577.17999,19155,0.002880,0.005283,0.001911
14542,2014/06/30,GOOG,GOOGLE INC,Q,,575.28003,1310909,575.27002,575.59003,578.65997,16476,0.001029,0.002778,-0.000372
14542,2014/07/01,GOOG,GOOGLE INC,Q,,582.66998,1447362,582.65997,582.66998,578.32001,18787,0.006790,0.007202,0.006678
14542,2014/07/02,GOOG,GOOGLE INC,Q,,582.33502,1054936,582.23999,582.35999,583.34998,14628,-0.000309,-0.000838,0.000659
14542,2014/07/03,GOOG,GOOGLE INC,Q,,584.72998,712210,584.52002,584.73999,583.34998,9668,0.004960,0.003767,0.005480
14542,2014/07/07,GOOG,GOOGLE INC,Q,,582.25000,1061833,582.04999,582.25000,583.76001,16249,-0.006099,-0.009967,-0.003924
14542,2014/07/08,GOOG,GOOGLE INC,Q,,571.09003,1908647,570.70001,570.88000,577.65997,27004,-0.007337,-0.009708,-0.007049
14542,2014/07/09,GOOG,GOOGLE INC,Q,,576.08002,1113907,576.03003,576.26001,571.58002,16757,0.004473,0.002268,0.004644
14542,2014/07/10,GOOG,GOOGLE INC,Q,,571.09998,1353317,571.01001,571.20001,565.90997,18995,-0.004847,-0.006661,-0.004131
14542,2014/07/11,GOOG,GOOGLE INC,Q,,579.17999,1617569,578.98999,579.00000,571.90997,20483,0.000773,0.000505,0.001471
14542,2014/07/14,GOOG,GOOGLE INC,Q,,584.87000,1852290,584.65997,584.87000,582.59998,26510,0.004556,0.003811,0.004844
14542,2014/07/15,GOOG,GOOGLE INC,Q,,584.78003,1618816,584.70001,584.78003,585.73999,21639,-0.003291,-0.006740,-0.001932
14542,2014/07/16,GOOG,GOOGLE INC,Q,,582.65997,1394560,582.46997,582.67999,588.00000,18405,0.003758,0.000775,0.004201
14542,2014/07/17,GOOG,GOOGLE INC,Q,,573.72992,3023329,573.26001,573.50000,579.53003,41348,-0.010957,-0.010541,-0.011834
14542,2014/07/18,GOOG,GOOGLE INC,Q,,595.08002,4006389,594.94000,595.09998,593.00000,50479,0.010249,0.009656,0.010265
14542,2014/07/21,GOOG,GOOGLE INC,Q,,589.46997,2060334,589.40002,589.71997,591.75000,29787,-0.002168,-0.001821,-0.002320
14542,2014/07/22,GOOG,GOOGLE INC,Q,,594.73999,1694787,594.67999,594.73999,590.71997,24705,0.005098,0.005685,0.005016
14542,2014/07/23,GOOG,GOOGLE INC,Q,,595.97998,1229846,595.97998,596.28998,593.22998,15673,0.001853,0.001143,0.001754
14542,2014/07/24,GOOG,GOOGLE INC,Q,,593.34998,1033341,593.25000,593.34998,596.45001,16878,0.000243,-0.000737,0.000488
14542,2014/07/25,GOOG,GOOGLE INC,Q,,589.02002,932724,588.84998,589.02002,590.40002,14651,-0.005028,-0.004408,-0.004849
14542,2014/07/28,GOOG,GOOGLE INC,Q,,590.59998,984161,590.35999,590.59998,588.07001,16066,-0.000500,-0.002544,0.000288
14542,2014/07/29,GOOG,GOOGLE INC,Q,,585.60999,1346647,585.60999,585.65002,588.75000,18753,-0.003660,-0.000656,-0.004528
14542,2014/07/30,GOOG,GOOGLE INC,Q,,587.41998,1013932,587.35999,587.42999,586.54999,16095,0.000527,0.001238,0.000061
14542,2014/07/31,GOOG,GOOGLE INC,Q,,571.59998,2099541,571.59998,572.15002,580.59998,30550,-0.019351,-0.016042,-0.019999
14542,2014/08/01,GOOG,GOOGLE INC,Q,,566.07001,1950535,565.90002,566.09003,570.40002,28859,-0.003452,-0.004325,-0.002859
14542,2014/08/04,GOOG,GOOGLE INC,Q,,573.15002,1427169,573.15002,573.50000,569.03998,19799,0.007130,0.004569,0.007189
14542,2014/08/05,GOOG,GOOGLE INC,Q,,565.07001,1556685,565.07001,565.17999,570.04999,22356,-0.008871,-0.004639,-0.009685
14542,2014/08/06,GOOG,GOOGLE INC,Q,,566.37402,1330877,566.31000,566.48999,561.78003,19653,0.000305,0.002049,0.000016
14542,2014/08/07,GOOG,GOOGLE INC,Q,,563.35999,1108900,563.29999,563.46997,568.00000,16443,-0.004897,-0.003772,-0.005557
14542,2014/08/08,GOOG,GOOGLE INC,Q,,568.77002,1494243,568.45001,568.81000,563.56000,18943,0.010293,0.007341,0.011531
14542,2014/08/11,GOOG,GOOGLE INC,Q,,567.88000,1215968,567.70001,567.88000,569.98999,17399,0.004762,0.007579,0.002759
14542,2014/08/12,GOOG,GOOGLE INC,Q,,562.72998,1537811,562.72998,563.14001,564.52002,16853,-0.002197,-0.003681,-0.001637
14542,2014/08/13,GOOG,GOOGLE INC,Q,,574.78003,1437922,574.75000,574.78003,567.31000,19503,0.006618,0.005093,0.006707
14542,2014/08/14,GOOG,GOOGLE INC,Q,,574.65002,982926,574.60999,574.70001,576.17999,14701,0.004202,0.002515,0.004346
14542,2014/08/15,GOOG,GOOGLE INC,Q,,573.47998,1517056,573.28998,573.48999,577.85999,20240,0.000296,-0.000418,-0.000061
14542,2014/08/18,GOOG,GOOGLE INC,Q,,582.15997,1290683,582.01001,582.15997,576.10999,19642,0.008510,0.008572,0.008532
14542,2014/08/19,GOOG,GOOGLE INC,Q,,586.85999,979298,586.69000,587.03003,585.00000,14258,0.004708,0.003095,0.005001
14542,2014/08/20,GOOG,GOOGLE INC,Q,,584.48999,1034779,584.27002,584.47998,585.88000,15496,0.001975,-0.001684,0.002478
14542,2014/08/21,GOOG,GOOGLE INC,Q,,583.37000,912854,583.28998,583.45001,583.82001,13463,0.002466,0.001526,0.002950
14542,2014/08/22,GOOG,GOOGLE INC,Q,,582.56000,789484,582.47998,582.50000,583.59003,12767,-0.001440,0.000202,-0.001993
14542,2014/08/25,GOOG,GOOGLE INC,Q,,580.20001,1358810,580.20001,580.38000,584.71997,19194,0.004549,0.002831,0.004788
14542,2014/08/26,GOOG,GOOGLE INC,Q,,577.85999,1635465,577.75000,577.96997,581.26001,22439,0.002175,0.004296,0.001051
14542,2014/08/27,GOOG,GOOGLE INC,Q,,571.00000,1700161,570.98999,571.00000,577.27002,24028,0.000631,0.000708,0.000050
14542,2014/08/28,GOOG,GOOGLE INC,Q,,569.20001,1295963,569.21002,569.46002,569.56000,20167,-0.001823,-0.002425,-0.001690
14542,2014/08/29,GOOG,GOOGLE INC,Q,,571.59998,1081231,571.25000,571.59998,571.33002,15071,0.003795,0.005008,0.003320
14542,2014/09/02,GOOG,GOOGLE INC,Q,,577.33002,1576830,577.03998,577.29999,571.84998,23864,0.000040,0.001711,-0.000544
14542,2014/09/03,GOOG,GOOGLE INC,Q,,577.94000,1214586,577.91998,577.94000,580.00000,19635,-0.000577,-0.001910,-0.000779
14542,2014/09/04,GOOG,GOOGLE INC,Q,,581.97998,1459960,581.88000,581.97998,580.00000,21051,-0.002384,-0.003331,-0.001534
14542,2014/09/05,GOOG,GOOGLE INC,Q,,586.08002,1629477,586.04999,586.08002,583.97998,23842,0.004375,0.002325,0.005036
14542,2014/09/08,GOOG,GOOGLE INC,Q,,589.71997,1429101,589.44000,589.75000,586.59998,20456,-0.002767,0.000711,-0.003073
14542,2014/09/09,GOOG,GOOGLE INC,Q,,581.01001,1286722,581.01001,581.21997,588.90002,18562,-0.006313,-0.007138,-0.006545
14542,2014/09/10,GOOG,GOOGLE INC,Q,,583.09998,975145,583.00000,583.09998,581.50000,14592,0.003337,0.002361,0.003646
14542,2014/09/11,GOOG,GOOGLE INC,Q,,581.34998,1217721,581.33002,581.35999,580.35999,20392,0.001292,0.001528,0.000882
14542,2014/09/12,GOOG,GOOGLE INC,Q,,575.62000,1597677,575.67999,575.89001,581.00000,22701,-0.006579,-0.005937,-0.005963
14542,2014/09/15,GOOG,GOOGLE INC,Q,,573.09998,1596224,573.09998,573.10999,572.94000,23405,-0.002879,-0.008128,-0.000710
14542,2014/09/16,GOOG,GOOGLE INC,Q,,579.95001,1478306,579.94000,580.09998,572.76001,21735,0.007023,0.002691,0.007484
14542,2014/09/17,GOOG,GOOGLE INC,Q,,584.77002,1690994,584.58002,584.84998,580.01001,23438,0.000800,0.000746,0.001296
14542,2014/09/18,GOOG,GOOGLE INC,Q,,589.27002,1442012,588.95001,589.27002,587.00000,20133,0.004524,0.001232,0.004891
14542,2014/09/19,GOOG,GOOGLE INC,Q,,596.08002,3727045,595.98999,596.08002,591.50000,37677,-0.002358,-0.005404,-0.000477
14542,2014/09/22,GOOG,GOOGLE INC,Q,,587.37000,1687710,587.37000,587.38000,593.82001,27785,-0.010077,-0.012408,-0.008013
14542,2014/09/23,GOOG,GOOGLE INC,Q,,581.13000,1467703,581.13000,581.29999,586.84998,20135,-0.005988,-0.005323,-0.005776
14542,2014/09/24,GOOG,GOOGLE INC,Q,,587.98999,1724537,587.83002,588.00000,581.46002,21441,0.007101,0.004422,0.007832
14542,2014/09/25,GOOG,GOOGLE INC,Q,,575.06000,1932010,575.06000,575.34003,587.54999,30912,-0.015545,-0.011657,-0.016169
14542,2014/09/26,GOOG,GOOGLE INC,Q,,577.09998,1439807,576.59003,577.09998,576.06000,20454,0.008407,0.005849,0.008576
14542,2014/09/29,GOOG,GOOGLE INC,Q,,576.35999,1281204,576.59998,576.64001,571.75000,17659,-0.002413,-0.001783,-0.002547
14542,2014/09/30,GOOG,GOOGLE INC,Q,,577.35999,1618698,577.34998,577.35999,576.92999,23844,-0.004082,-0.006147,-0.002786
14542,2014/10/01,GOOG,GOOGLE INC,Q,,568.27002,1445027,568.15997,568.39001,576.01001,22473,-0.012913,-0.012712,-0.013249
14542,2014/10/02,GOOG,GOOGLE INC,Q,,570.08002,1175307,569.81000,570.15002,567.31000,20323,0.000767,0.003224,0.000005
14542,2014/10/03,GOOG,GOOGLE INC,Q,,575.28003,1138636,575.00000,575.26001,573.04999,16595,0.009101,0.004718,0.011166
14542,2014/10/06,GOOG,GOOGLE INC,Q,,577.34998,1211320,577.29999,577.40002,578.79999,19167,-0.001584,-0.003940,-0.001565
14542,2014/10/07,GOOG,GOOGLE INC,Q,,563.73999,1906427,563.73999,563.84998,574.40002,25754,-0.014987,-0.012748,-0.015126
14542,2014/10/08,GOOG,GOOGLE INC,Q,,572.50000,1987888,572.37000,572.45001,565.57001,27343,0.015880,0.009494,0.017462
14542,2014/10/09,GOOG,GOOGLE INC,Q,,560.88000,2569693,560.88000,561.02002,571.17999,33252,-0.021200,-0.019852,-0.020661
14542,2014/10/10,GOOG,GOOGLE INC,Q,,544.48999,3078634,544.48999,545.03998,557.71997,42230,-0.013327,-0.013074,-0.011451
14542,2014/10/13,GOOG,GOOGLE INC,Q,,533.21002,2578676,533.19000,533.22998,544.98999,39010,-0.015503,-0.007357,-0.016468
14542,2014/10/14,GOOG,GOOGLE INC,Q,,537.94000,2217230,537.94000,538.22998,538.90002,34495,0.002340,0.002958,0.001579
14542,2014/10/15,GOOG,GOOGLE INC,Q,,530.03003,3712536,530.04999,530.15002,531.01001,57708,-0.004499,0.002839,-0.008100
14542,2014/10/16,GOOG,GOOGLE INC,Q,,524.51001,3703658,524.34003,524.98999,519.00000,56656,0.003834,0.011545,0.000145
14542,2014/10/17,GOOG,GOOGLE INC,Q,,511.17001,5530674,511.17001,511.29999,527.25000,80249,0.010807,0.003826,0.012884
14542,2014/10/20,GOOG,GOOGLE INC,Q,,520.84003,2605605,520.52002,520.82001,509.45001,35855,0.009254,0.008011,0.009143
14542,2014/10/21,GOOG,GOOGLE INC,Q,,526.53998,2332531,526.53003,526.53998,525.19000,34333,0.019223,0.013127,0.019574
14542,2014/10/22,GOOG,GOOGLE INC,Q,,532.71002,2917183,532.71002,532.87000,529.89001,41614,-0.008871,-0.009154,-0.007299
14542,2014/10/23,GOOG,GOOGLE INC,Q,,543.97998,2345896,543.78998,543.90002,539.32001,32894,0.012250,0.010159,0.012303
14542,2014/10/24,GOOG,GOOGLE INC,Q,,539.78003,1972047,539.59998,539.78003,544.35999,28164,0.006013,0.001939,0.007053
14542,2014/10/27,GOOG,GOOGLE INC,Q,,540.77002,1184973,540.64001,540.78003,537.03003,19371,-0.002164,-0.003801,-0.001502
14542,2014/10/28,GOOG,GOOGLE INC,Q,,548.90002,1273372,548.69000,548.90002,543.00000,18056,0.013727,0.016580,0.011939
14542,2014/10/29,GOOG,GOOGLE INC,Q,,549.33002,1767107,549.33002,549.34003,550.00000,24311,-0.002238,-0.002074,-0.001385
14542,2014/10/30,GOOG,GOOGLE INC,Q,,550.31000,1451667,550.29999,550.31000,548.95001,23340,0.004965,0.003778,0.006230
14542,2014/10/31,GOOG,GOOGLE INC,Q,,559.08002,2032887,558.84998,558.85999,559.34998,29520,0.011522,0.009145,0.011731
14542,2014/11/03,GOOG,GOOGLE INC,Q,,555.21997,1378511,555.07001,555.21997,555.50000,20878,-0.000679,-0.001684,-0.000119
14542,2014/11/04,GOOG,GOOGLE INC,Q,,554.10999,1240761,553.88000,554.12000,553.00000,18701,-0.004622,-0.005727,-0.002830
14542,2014/11/05,GOOG,GOOGLE INC,Q,,545.91998,2026740,545.90997,545.91998,556.79999,27622,0.004883,0.001037,0.005701
14542,2014/11/06,GOOG,GOOGLE INC,Q,,542.03998,1330304,541.92999,542.03998,545.50000,19142,0.003805,0.002064,0.003776
14542,2014/11/07,GOOG,GOOGLE INC,Q,,541.01001,1629259,540.89001,541.01001,546.21002,21475,0.001990,0.003703,0.000350
14542,2014/11/10,GOOG,GOOGLE INC,Q,,547.48999,1131546,547.34003,547.50000,541.46002,16137,0.002729,0.001480,0.003120
14542,2014/11/11,GOOG,GOOGLE INC,Q,,550.28998,964866,550.23999,550.28998,548.48999,13188,0.001134,0.000563,0.000697
14542,2014/11/12,GOOG,GOOGLE INC,Q,,547.31000,1126594,547.21997,547.31000,550.39001,15154,0.000554,0.002474,-0.000701
14542,2014/11/13,GOOG,GOOGLE INC,Q,,545.38000,1335719,545.40002,545.51001,549.79999,17882,-0.000932,-0.006239,0.000530
14542,2014/11/14,GOOG,GOOGLE INC,Q,,544.40002,1285991,544.28003,544.40002,546.67999,16483,0.001341,0.001907,0.000240
14542,2014/11/17,GOOG,GOOGLE INC,Q,,536.51001,1721282,536.45001,536.51001,543.58002,21025,-0.000218,-0.004405,0.000735
14542,2014/11/18,GOOG,GOOGLE INC,Q,,535.03003,1957664,535.09998,535.15002,537.50000,25097,0.005511,0.004301,0.005134
